asset_id,asset_type,name,location,root,relative_path,top_folder,subfolder,extension,size_mb,modified,possible_role
A1016,documentation,F00008742-Latinobarometro_2015_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008742-Latinobarometro_2015_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008742-Latinobarometro_2015_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.301,2026-06-15,methodological_documentation
A1017,documentation,F00008743-Latinobarometro_2015_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008743-Latinobarometro_2015_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008743-Latinobarometro_2015_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.301,2026-06-15,codebook_or_metadata
A1018,documentation,F00008744-Latinobarometro_2013_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008744-Latinobarometro_2013_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008744-Latinobarometro_2013_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.68,2026-06-15,methodological_documentation
A1019,documentation,F00008745-Latinobarometro_2013_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008745-Latinobarometro_2013_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008745-Latinobarometro_2013_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.683,2026-06-15,codebook_or_metadata
A1020,documentation,F00008746-Latinobarometro_2011_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008746-Latinobarometro_2011_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008746-Latinobarometro_2011_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,6.051,2026-06-15,methodological_documentation
A1021,documentation,F00008747-Latinobarometro_2011_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008747-Latinobarometro_2011_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008747-Latinobarometro_2011_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,6.053,2026-06-15,codebook_or_metadata
A1022,documentation,F00008748-Latinobarometro_2010_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008748-Latinobarometro_2010_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008748-Latinobarometro_2010_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.368,2026-06-15,methodological_documentation
A1023,documentation,F00008749-Latinobarometro_2010_Codebook_10-07-2019.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008749-Latinobarometro_2010_Codebook_10-07-2019.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008749-Latinobarometro_2010_Codebook_10-07-2019.pdf,19_Latinobarometro,Data_base,.pdf,5.369,2026-06-15,codebook_or_metadata
A1024,documentation,F00008750-Latinobarometro_2009_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008750-Latinobarometro_2009_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008750-Latinobarometro_2009_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.366,2026-06-15,methodological_documentation
A1025,documentation,F00008751-Latinobarometro_2009_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008751-Latinobarometro_2009_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008751-Latinobarometro_2009_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.367,2026-06-15,codebook_or_metadata
A1026,documentation,F00008752-Latinobarometro_2008_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008752-Latinobarometro_2008_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008752-Latinobarometro_2008_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.366,2026-06-15,methodological_documentation
A1027,documentation,F00008753-Latinobarometro_2008_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008753-Latinobarometro_2008_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008753-Latinobarometro_2008_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.366,2026-06-15,codebook_or_metadata
A1028,documentation,F00008754-Latinobarometro_2007_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008754-Latinobarometro_2007_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008754-Latinobarometro_2007_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.425,2026-06-15,methodological_documentation
A1029,documentation,F00008755-Latinobarometro_2007_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008755-Latinobarometro_2007_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008755-Latinobarometro_2007_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.426,2026-06-15,codebook_or_metadata
A1030,documentation,F00008756-Latinobarometro_2006_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008756-Latinobarometro_2006_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008756-Latinobarometro_2006_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.053,2026-06-15,methodological_documentation
A1031,documentation,F00008757-Latinobarometro_2006_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008757-Latinobarometro_2006_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008757-Latinobarometro_2006_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,5.053,2026-06-15,codebook_or_metadata
A1032,documentation,F00008758-Latinobarometro_2005_Libro_de_codigos_v20190707 (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008758-Latinobarometro_2005_Libro_de_codigos_v20190707 (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008758-Latinobarometro_2005_Libro_de_codigos_v20190707 (1).pdf,19_Latinobarometro,Data_base,.pdf,4.49,2026-06-15,methodological_documentation
